vineyard_winery|ava|appellation|region|state|wine_name|style|wine_type|varietal_breakdown_array|vintage|description|alcohol_percent|price|date_scraped
http://www.freeruncellars.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Free Run Lemberger|Red|Varietal|Lemberger:1|2018|Aromas of black current and blueberry with a hint of cocoa. Soft tannis yet full bodied|0.12|49.99|2020-10-01
http://www.freeruncellars.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Free Run Mezzo   |White|Blend|Riesling:.35,Gewurztraminer:.33,Traminette:.32||A dry white table wine made from a blend of Alsace and Traminette varietals. It has a clean, crisp finish and is an excellent summer wine. Classically balanced with hints of peach, apple, and floral tones on the palate. This wine finishes with perfect acidity, bringing you back for more|0.12|17.99|2020-10-01
http://www.freeruncellars.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Free Run Pinot Blanc|White|Varietal|Pinot Blanc:1|2017|This wine is a perfect harmony of fruit and mineral tones. Soft and clean on the palate with aromas of apple followed by hazelnut notes, it finishes with just the right balance of acidity with some slate character on the finish|0.135|21.99|2020-10-01
http://www.freeruncellars.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Free Run Pinot Gris|White|Varietal|Pinot Gris:1|2018|Aromas of apple, kieffer pear, and slat. Soft acidity with a touch of lime leading to a cleansing finish|0.128|19.99|2020-10-01
http://www.freeruncellars.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Free Run Valvin Muscat|White|Blend|Valvin Muscat:.9,Traminette:.1|2018|Aromas of grapefruit, lemon, and lime. Perfect balance of sweetness and acidity|0.11|19.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Artesia Spumante|Sparkling |Blend|Chardonnay:.75,Pinot Noir:.25||Bright, fresh, and softly sweet, this wine is a perfect example of a Spumante that is not overly sweet. A wonderful aperitif or dessert wine with hints of apricot and vanilla|0.12|21.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Cabernet Sauvignon American |Red|Varietal|Cabernet Sauvignon:1||Full-bodied and firm in texture with smooth, ripe tannins, this wine shows concentrated blackberry, black cherry and currant aromas. Well-balanced with integrated oak and tannin. Juicy ripe cherry and berry flavors finish with a hint of chocolate on the finish|0.14|29.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Chardonnay|White|Varietal|Chardonnay:1|2016|Rich and complex with notes of buttered toast and features a long finish|0.136|24.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Edel Doux|White|Blend|Riesling:.47,Gewurztraminer:.33,Valvin Muscat:.20||“Nobly sweet” tropical notes with a rich lingering finish. Overtones of apricot and peach come through in the finish|0.106|16.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Farm Market Blueberry|Dessert|Fruit|Blueberry:1||A crisp wine made from 100% Michigan blueberries grown just miles off the shores of Lake Michigan in South Haven, and fermented in a way that maximizes color and flavor. No grape juice, flavoring, or distilled spirits are used. Soft and sweet with a long blueberry finish.|0.11|13.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Farm Market Cherry |Dessert|Fruit|Balaton Cherry:1||The vinification of the Balaton Cherry extracts all the flavors you would expect in a cherry pie, and puts it in a bottle. This cherry wine is 100% Michigan made and merges the tradition of fruit farming with wine making. Full-bodied and tart with the right amount of sweetness for a well crafted balance. This wine hides nothing behind its main ingredient: cherries. It’s not without surprise, though – expect to taste cinnamon and cloves on the finish|0.12|13.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Farm Market Concord|Dessert|Varietal|Concord:1||Enjoy the sweet and distinct flavor of the widely-loved Concord grape. Its rich, fruity scent will remind you of a warm fall day spent in a Michigan vineyard|0.125|13.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Farm Market Cran-Apple|Dessert|Fruit|Apple:,Cranberry:||Locally sourced apples were used. Flavors and aromas of freshly pressed apples with a hint of cranberry to create a very pale pink color. This wine is medium sweet with a bit of tartness|0.123|13.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Farm Market Cranberry |Dessert|Fruit|Cranberry:.5,White Wine:.5||A best seller! Just the right amount of tart and sweet for a refreshing and flavorful treat. This wine has a bright cranberry color with a fruity, aromatic nose including hints of cranberry and currant. The palate is very lively, with a sweetness that is perfectly balanced with a tart, refreshing finish|0.108|13.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Farm Market Plum|Dessert|Fruit|White Wine:,Plum:||Pleasant on the eyes and mouth, with bright color and flavor. It has a lifting aroma full of sweet red fruit. Light in body with a spicy finish, this wine will have sugarplums dancing in your head no matter what season it is!|0.11|13.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Gewürztraminer|White|Blend|Gewurztraminer:.88, Traminette:.12||Rich aromas of rose petal and violet, this wine is softly sweet with characteristics of honey and vanilla. The finish serves up beautiful spice notes making this a wonderful summer wine|0.12|19.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Mint Chocolate Cream|Dessert|Cream|White Wine:||Blend of rich cream white wine and with natural chocolate and peppermint flavor. This cream wine is like a mint chocolate cookie in a glass! An irresistible velvety texture with rich chocolate flavor and a cool peppermint finish, it just might be your new favorite. Enjoy in your favorite cocktail, coffee, baked goods, or simply on its own|0.139|29.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Pinot Noir American|Red|Varietal|Pinot Noir:1||Pour some fun into your glass with this dazzling representation of a cool-climate red. Boasting playful aromas of cherry and mint tea, with a ripe and fruity flavor, this dry red wine is sure to brighten your palate from the first sip|0.14|29.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Redel Doux   |Red|Blend|Cabernet Sauvignon:,Red Hybrid:,Concord:.18||Our version of the famed Lambrusco. We’ve created a rich blend with lots of fruit and sweetness up front and a lingering, hearty finish. This latest version is dominated with pleasant Concord appeal. Ideal for those new to red wine, and may be served chilled or at room temp|0.125|16.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Vineyard Red|Red|Blend|Lemberger:.41,Merlot:.22,Syrah:.19,Cabernet Sauvignon:.18||Our proprietary blend; this wine is our version of Chianti. Fruit, soft tannins, and light oak highlight this wonderful, dry red table wine. This wine has a rich plum-cedar aroma with a dense ruby-violet color. Dry, clean, and medium-bodied, a touch of fruit in the nose parallels the subtle tannin understructure. A great everyday wine|0.125|24.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Round Barn Vineyard Rose|Rose|Blend|Chambourcin:.38,Noiret:.27,Pinot Meunier:.20,Seyval Blanc:.15||This dry-styled Rose has aromas of pomegranate and Queen Anne cherries. Rich fruit flavors, soft tannins and mild acidity will make this wine a quick favorite|0.13|19.99|2020-10-01
https://roundbarn.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda |MI|Tabor Hill Pinot Gris|White|Varietal|Pinot Gris:1|2018|Aromas of lemon curd, nutmeg, and cream with a hint of mango, this wine has a long and soft finish|0.13|19.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Blueberry Franc Port|Dessert|Blend|Cabernet Franc:.75 ,Blueberry:.25||This sweet, fortified dessert wine marries our Cabernet Franc Port-style wine with fresh Michigan blueberry wine, resulting in a delicious drink combining delightful blueberry aromatics with the typical nutty and tawny aromas of Port-style wines|0.19|19.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Brut   |Sparkling |Blend|Chardonnay:.45,Pinot Noir:.38, Chambourcin:.17||This is a classic dry sparkling wine, produced from selected wine grapes, which are hand-harvested and whole-cluster pressed. Finished dry, the wine has soft red-fruit scents, ripe flavors and a clean, rounded finish|0.13|24.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Chardonnay|White|Varietal|Chardonnay:1|2019|Aromas of honeydew melon and baked apple, with a hint of Medjool date. Almond butter, toasted oak, and vanilla as well. Soft and full-bodied with a long creamy finish|0.125|18.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Cherry|Dessert|Fruit|Balaton Cherry:1||We only use Balaton tart cherries, which were originally found in the Lake Balaton region of Hungary and brought back to Michigan by Michigan State scientists. They have a deeper, richer color and a more intense cherry flavor. This wine boasts pure cherry aroma and sweet cherry flavor with subtle tones of cinnamon, allspice, and cardamom. Nothing added...just pure cherry goodness!|0.112|15.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Cherryscato|Rose|Blend|Moscato:.9,Cherry:.1||Moscato’s luxurious sweetness is balanced by the bright, fresh flavor of Balaton cherries in this easy-to-drink, rosé-colored wine|0.1|14.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Classic Demi-Red|Red|Blend|Chancellor:.58,Chambourcin:.22,Demi-Sec base:.2||The red wine complement to our Classic Demi-Sec, and just as popular. Our blend yields flavors and aromas of cherry and red plum with mild tannins. Smooth and sippable!|0.125|12.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Classic Demi-Sec|White|Blend|Vidal Blanc:.36,Vignoles:.17,Riesling:.15,Traminette:.12,Seyval Blanc:.10,Gewurztraminer:.1||Our best seller! Both dry and sweet wine drinkers are enamored due to the unique multi-varietal blend. This fruity mix of apple, pear, and citrus aromas with a delightful acidity and sweetness that keeps you coming back for more|0.125|12.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Cranberry|Rose|Fruit|Cranberry:||This delicious, light-red fruit wine has aromas of spiced cranberry and hibiscus flower with a crisp balance of acidity that complements the sweet finish|0.115|13.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Gewurztraminer|White|Varietal|Gewurztraminer:1||Aromas of rose petal and white peach with tropical fruit and spice predominate, medium bodied with a lingering spicy finish|0.12|19.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Merlot|Red|Blend|Merlot:.86,Petit Verdot:.14|2017|Jammy flavors of blackberry, along with softer tannins and medium acidity. Secondary flavors are vanilla, toasted bread, leather, tobacco, and earth|0.126|32.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Moscato|White|Varietal|Moscato American:1||Beautiful aromas of white peaches and rose, this wine is well-balanced and finishes with notes of honeydew melon|0.1|14.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Pinot Blanc|White|Varietal|Pinot Blanc:1|2018|With aromas of cream, apple, and wet stone, this pleasing and delicate wine is soft on the palate|0.132|24.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Pinot Noir |Red|Varietal|Pinot Noir:1|2017|Aromas of cinnamon and a bit of clove, with sweet cherry and toasty oak. Soft in the mouth with polished, fine grain tannins and a lingering finish |0.13|32.99|2020-10-01
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Riesling|White|Varietal|Riesling:1|2019|Aromas of gala apple, nectarine, and wild rose petal along with a hint of slate. Fruity flavors with just the right amount of sweetness to balance the acidity|0.107|16.99|2020-10-02
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Rosé|Rose|Blend|Pinot Meunier:.77, Merlot:.23|2018|Aromas of rose hips and yellow plums, soft tannins and acidity in the mouth|0.132|19.99|2020-10-02
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Sauvignon Blanc|White|Varietal|Sauvignon Blanc:1|2019|Our winemakers favorite white varietal! This wine has aromas of Quince and lime with a clean, tart finish|0.135|19.99|2020-10-02
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Sparkling Cherry|Sparkling |Fruit|Cherry:1||Our famous Michigan Cherry wine is now available with bubbles! Intense cherry aromas and lucious dark cherry color boasting flavors of cinnamon, allspice, and cardamon. Espically great for making homemade sangria|0.125|16.99|2020-10-02
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Sparkling Cherry Moscato|Sparkling |Blend|Moscato American:.9,Cherry:.1||The bubbly version of our new Cherry Moscato! Moscato’s luxurious sweetness is balanced by the bright, fresh flavor of Balaton cherries in this refreshing and easy-to-drink rosé-colored sparkling wine|0.1|16.99|2020-10-02
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Sparkling Demi-Sec |White|Blend|Vidal Blanc:.36,Vignoles:.17,Riesling:.15,Traminette:.12,Seyval Blanc:.1,Gewurztraminer:.1||We’ve taken our best selling wine and added some fun – aka bubbles! Both sweet and dry wine drinkers love this complex white sparkling wine. This wine is fruity with aromas of apple, pear and citrus. It’s the perfect balance of sweetness|0.125|16.99|2020-10-02
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Syrah|Red|Varietal|Syrah:1|2018|Aromas of Black Cherry, plum, black pepper, and toasted oak with a very soft and full body leading to a silky finish|0.141|32.99|2020-10-02
https://taborhill.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Buchanan|MI|Tabor Hill Valvin Muscat|White|Blend|Valvin Muscat:.89,Gewurztraminer:.11|2017|This wine has a distinctive floral aroma reminicent of honeysuckle with lime and orange. It's very pretty and delicate wine with the perfect balance of sweetness and acidity|0.116|16.99|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Tannat|Red|Varietal|Tannat:1|2016|Robust aromas of smoke and spice that are complemented by cassis, violets, well-integrated tannins and a peppery finish.|0.123|40|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Pinot Noir|Red|Varietal|Pinot Noir:1|2016|Attractive scents of strawberry, rhubarb, baking spice and rose petals intertwine with flavors of raspberry, dried earth, a subtle hint of coriander and lively acidity on the dry finish. |0.119|31|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Syrah|Red|Varietal|Syrah:1|2016|This complex and elegant Syrah offers inviting notes of black fruit and pepper, accented by a slight smokiness and a velvety mouthfeel. |0.129|26|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Merlot|Red|Varietal|Merlot:1|2016|Fresh crushed blackberries, sweet incense, graphite and cedar aromas.  Flavors of rich black fruit, tea leaf, great acid and cranberry on a dry lingering finish.|0.129|40|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Malbec|Red|Varietal|Malbec:1|2016|An attractive bouquet of strawberries and black pepper mingle with flavors of tart red currants, leather and spice that lead to a dry, savory finish.  |0.121|38|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Cabernet Sauvignon Merlot Blend|Red|Blend|Cabernet Sauvignon:,Merlot:|2016|Elegantly layered with perfumed notes of eucalyptus and sweet incense this well-structured blend reveals a palate of red currants and chocolate that wrap around a velvety finish.|0.126|40|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Petit Verdot|Red|Varietal|Petit Verdot:1|2016| Full-bodied and intense with scents of sage, incense and peonies that combine with dark blueberries, blackberries and fresh herbs before coming to a robust finish on the palate. |0.121|40|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Cabernet Sauvignon Reserve|Red|Varietal|Cabernet Sauvignon:1|2016|Bordeaux inspired with a silken mouthfeel and notes of blackberry, graphite, and a faint hint of earthy forest floor.|0.121|50|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Music Box Matinee Red|Red|Blend|NA:|2017|Fragrances of warm strawberry jam blend with flavors of blackberry jam and a hint of cranberry on the finish.|0.116|20|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Cabernet Sauvignon|Red|Varietal|Cabernet Sauvignon:1|2017|Aromas of bell pepper and savory cranberries on the nose lead to flavors of black berries and creamy dark chocolate with a long dry finish.|0.129|31|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Carmenere|Red|Varietal|Carmenere:1|2017|Fresh jalapeno, dried sage and prunes on the nose. Flavors of warm rhubarb compote and tobacco leaves in a wet leather pouch |0.123|40|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Moscato|White|Varietal|Valvin Muscat:1|2018|Aromas of bananas, pineapples and floral.  Enchanting flavorful mix of roses, fresh pears and pineapple upside down cake.|0.109|24|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Unoaked Chardonnay|White|Varietal|Chardonnay:1|2016|Perfumed scents of peach, pear and white flowers intertwine with clean minerality and balanced acidity that come to a crisp finish.|0.127|24|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Music Box Spotlight White|White|Blend|NA:|2016|Herbaceous aromas lead to flavors of citrus, tropical fruit and lively acidity.|0.129|20|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Riesling|White|Varietal|Riesling:1|2018|Aromas: slight petrol, orange blossoms, stone fruits.  Flavors: nectarine, lime, honeysuckle, beautifully balanced acid and lingering minerality on the finish |0.121|24|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Traminette|White|Varietal|Traminette:1|2018|Fragrant aromas of rose petals, lychee fruit and spice lead to flavors of tangerine, apricot and melon that are complimented by a honeyed texture and a lingering spicy finish. |0.123|23|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Estate White Blend|White|Blend|Chardonnay:.75,Pinot Gris:.25|2017|Invigorating aromas of cantaloupe, lemongrass and fresh morning mist gracefully intertwine with flavors of crisp green apples, melon, lemon balm, vibrant acid and a hint of nuttiness on the finish. |0.133|27|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Pinot Noir Rose|Rose|Varietal|Pinot Noir:1|2017|Aromas of watermelon and fresh strawberries are complemented by flavors of juicy raspberries and lively acidity on the palate|0.148|24|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Music Box Moscato|White|Varietal|Moscato:1|2016|Pronounced apricot and floral aromas lead to flavors of peaches and a refreshingly sweet finish.|0.158|17|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Dablon Chardonnay|White|Varietal|Chardonnay:1|2015|Aromas of coconut cream pie on the nose lead to well integrated oak on the palate with notes of toasted bread, citrus and a hint of almond on the smooth finish.|0.121|31|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Music Box Pinot Gris|White|Varietal|Pinot Gris:1|2017|Lovely pale apricot hue with a note of floral beeswax on the nose. Good viscosity and mid-palette depth. Finishes crisp and dry. |0.139|20|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Music Box Sweet Seyval Blanc|White|Varietal|Seyval Blanc:1|2016|Notes of tropical fruit, honey and herbs lead to a rich mouthfeel and a long, sweet finish.|0.129|20|2020-10-02
http://www.dablon.com/|http://www.americanwineryguide.com/regions/lake-michigan-shore-ava-wineries/|Lake Michigan Shore|Baroda|MI|Music Box - Box Office Blush|Rose|Blend|Muscat Canelli:.975, Arandell:.025|2017|Aromas of juicy peaches and flowers lead to sweet flavors of nectarine, peaches and a smooth finish.|0.127|20|2020-10-02
